CID,Melting Point,InChIKey
6580,121.0,VXIVSQZSERGHQP-UHFFFAOYSA-N
69632,89.0,JUIKUQOUMZUFQT-UHFFFAOYSA-N
11364,103.0,LMTGCJANOQOGPI-UHFFFAOYSA-N
4931,77.0,MFOUDYKPLGXPGO-UHFFFAOYSA-N
1988,10.6,VTNQPKFIQCLBDU-UHFFFAOYSA-N
5257127,262.2,DHMQDGOQFOQNFH-UHFFFAOYSA-N
750,262.2,DHMQDGOQFOQNFH-UHFFFAOYSA-N
17100,37.0,WUOACPNHFRMFPN-UHFFFAOYSA-N
10973,67.0,BRUZQRBVNRKLJG-UHFFFAOYSA-N
2735009,78.0,FLVIGYVXZHLUHP-UHFFFAOYSA-N
643460,134.5,WSWCOQWTEOXDQX-MQQKCMAXSA-N
6214,187.0,VHHHONWQHHHLTI-UHFFFAOYSA-N
23322899,95.8,JFCQEDHGNNZCLN-UHFFFAOYSA-N
743,95.8,JFCQEDHGNNZCLN-UHFFFAOYSA-N
1110,188.0,KDYFGRWQOYBRFD-UHFFFAOYSA-N
4727,198.5,VVNCNSJFMMFHPL-UHFFFAOYSA-N
4871804,198.5,VVNCNSJFMMFHPL-UHFFFAOYSA-N
4303221,198.5,VVNCNSJFMMFHPL-UHFFFAOYSA-N
3799362,198.5,VVNCNSJFMMFHPL-UHFFFAOYSA-N
196,153.2,WNLRTRBMVRJNCN-UHFFFAOYSA-N
525,131.0,BJEPYKJPYRNKOW-UHFFFAOYSA-N
996,40.9,ISWSIDIOOBJBQZ-UHFFFAOYSA-N
20488062,40.9,ISWSIDIOOBJBQZ-UHFFFAOYSA-N
5360521,78.0,UHXUZOCRWCRNSJ-DAXSKMNVSA-N
7935,63.5,WZCQRUWWHSTZEM-UHFFFAOYSA-N
31242,45.0,HXDOZKJGKXYMEW-UHFFFAOYSA-N
7269,79.3,SQNZJJAZBFDUTD-UHFFFAOYSA-N
4685,52.09,OCJBOOLMMGQPQU-UHFFFAOYSA-N
2294,190.0,FTOAOBMCPZCFFF-UHFFFAOYSA-N
101,108.0,IAVREABSGIHHMO-UHFFFAOYSA-N
359,218.5,QCDYQQDYXPDABM-UHFFFAOYSA-N
4099,150.5,FWJKNZONDWOGMI-UHFFFAOYSA-N
7470,179.6,LPNBBFKOUUSUDB-UHFFFAOYSA-N
12136,88.0,PUJDIJCNWFYVJX-UHFFFAOYSA-N
13709,39.0,MEBQXILRKZHVCX-UHFFFAOYSA-N
3767,171.4,QRXWMOHMRWLFEY-UHFFFAOYSA-N
2479,166.5,ZRIHAIZYIMGOAB-UHFFFAOYSA-N
9935,126.5,NSTREUWFTAOOKS-UHFFFAOYSA-N
227,145.0,RWZYAGGXGHYGMB-UHFFFAOYSA-N
7420,202.0,IJFXRHURBJZNAO-UHFFFAOYSA-N
5364079,160.5,XERJKGMBORTKEO-VZUCSPMQSA-N
980,113.8,BTJIUGUIPKRLHP-UHFFFAOYSA-N
6946,71.0,DPJCXCZTLWNFOH-UHFFFAOYSA-N
6908,166.5,YUWFEBAXEOLKSG-UHFFFAOYSA-N
11137,96.8,RTZZCYNQPHTPPL-UHFFFAOYSA-N
798,52.5,SIKJAQJRHWYJAI-UHFFFAOYSA-N
8275,109.0,BJVVMKUXKQHWJK-UHFFFAOYSA-N
12124,147.0,QLNWXBAGRTUKKI-UHFFFAOYSA-N
11461,107.0,XHQZJYCNDZAGLW-UHFFFAOYSA-N
11972,208.0,ADVGKWPZRIDURE-UHFFFAOYSA-N
11370,101.0,ILUJQPXNXACGAN-UHFFFAOYSA-N
6973,151.0,DLGBEGBHXSAQOC-UHFFFAOYSA-N
1982,88.0,YASYVMFAVPKPKE-UHFFFAOYSA-N
7449,58.5,ZETIVVHRRQLWFW-UHFFFAOYSA-N
8434,117.0,NUVBSKCKDOMJSU-UHFFFAOYSA-N
4075,283.0,KBOPZPXVLCULAV-UHFFFAOYSA-N
8499,49.0,DDIZAANNODHTRB-UHFFFAOYSA-N
3469,199.5,WXTMDXOMEHJXQO-UHFFFAOYSA-N
73942,157.0,SKLUWKYNZNXSLX-UHFFFAOYSA-N
10518,174.0,PAZQYDJGLKSCSI-UHFFFAOYSA-N
7175,97.0,QELSKZZBTMNZEB-UHFFFAOYSA-N
13041,32.8,XBNGYFFABRKICK-UHFFFAOYSA-N
6940,150.0,XRXMNWGCKISMOH-UHFFFAOYSA-N
22544,35.0,STUSTWKEFDQFFZ-UHFFFAOYSA-N
2087,104.0,QBYJBZPUGVGKQQ-UHFFFAOYSA-N
4542,223.0,WWYNJERNGUHSAO-UHFFFAOYSA-N
1043,139.5,CPNGPNLZQNNVQM-UHFFFAOYSA-N
83975,69.0,CXBMCYHAMVGWJQ-UHFFFAOYSA-N
464,191.5,QIAFMBKCNZACKA-UHFFFAOYSA-N
8800,170.5,BMLIZLVNXIYGCK-UHFFFAOYSA-N
11087,147.5,SLAMLWHELXOEJZ-UHFFFAOYSA-N
2284,207.0,KPYSYYIEGFHWSV-UHFFFAOYSA-N
5216,226.0,ODCWYMIRDDJXKW-UHFFFAOYSA-N
54676860,168.5,CIWBSHSKHKDKBQ-UHFFFAOYSA-N
7095,69.0,ZUOUZKKEUPVFJK-UHFFFAOYSA-N
5447130,238.0,IAIWVQXQOWNYOU-FPYGCLRLSA-N
4937,213.0,WJNRPILHGGKWCK-UHFFFAOYSA-N
15629,81.5,LKJPSUCKSLORMF-UHFFFAOYSA-N
7320,182.8,DFXQXFGFOLXAPO-UHFFFAOYSA-N
1489,118.0,YIVXMZJTEQBPQO-UHFFFAOYSA-N
30951,92.5,ARHWPKZXBHOEEE-UHFFFAOYSA-N
20902,238.0,VCHSXYHBMFKRBK-UHFFFAOYSA-N
3637,172.5,RPTUSVTUFVMDQK-UHFFFAOYSA-N
3030,115.0,IWEDIXLBFLAXBO-UHFFFAOYSA-N
7551,75.0,MCOQHIWZJUDQIC-UHFFFAOYSA-N
2478,287.0,COVZYZSDYWQREU-UHFFFAOYSA-N
6805,161.0,QZXCCPZJCKEPSA-UHFFFAOYSA-N
4919,86.0,WYDUSKDSKCASEF-UHFFFAOYSA-N
2566,151.0,DUEPRVBVGDRKAG-UHFFFAOYSA-N
5572,114.0,HWHLPVGTWGOCJO-UHFFFAOYSA-N
16310,63.5,VQBIYCQGHAHVPN-UHFFFAOYSA-N
15768,107.0,ZBQZXTBAGBTUAD-UHFFFAOYSA-N
1480,153.0,SMYMJHWAQXWPDB-UHFFFAOYSA-N
21307,91.5,GYSSRZJIHXQEHQ-UHFFFAOYSA-N
4411,130.0,VWPOSFSPZNDTMJ-UHFFFAOYSA-N
3661,113.5,RKUNBYITZUJHSG-UHFFFAOYSA-N
5320,183.0,SKIVFJLNDNKQPD-UHFFFAOYSA-N
8422,156.0,RZCJYMOBWVJQGV-UHFFFAOYSA-N
2519,238.0,RYYVLZVUVIJVGH-UHFFFAOYSA-N
4612,148.0,XCGYUJZMCCFSRP-UHFFFAOYSA-N
8271,176.0,ALARQZQTBTVLJV-UHFFFAOYSA-N
568,86.5,TXCDCPKCNAJMEE-UHFFFAOYSA-N
5184,59.0,STECJAGHUSJQJN-UHFFFAOYSA-N
4168,147.25,TTWJBBZEZQICBI-UHFFFAOYSA-N
18752,144.0,VGPYEHKOIGNJKV-UHFFFAOYSA-N
135398513,255.0,MKUXAQIIEYXACX-UHFFFAOYSA-N
4756,139.0,QPFYXYFORQJZEC-UHFFFAOYSA-N
6954,122.5,OXNIZHLAWKMVMX-UHFFFAOYSA-N
2151,109.0,RLFWWDJHLFCNIJ-UHFFFAOYSA-N
4386,183.5,ZWJINEZUASEZBH-UHFFFAOYSA-N
3759,105.5,XKFPYPQQHFEXRZ-UHFFFAOYSA-N
4757,176.5,PCNDJXKNXGMECE-UHFFFAOYSA-N
5505,128.5,JLRGJRBPOGGCBT-UHFFFAOYSA-N
86367,75.9,HAORKNGNJCEJBX-UHFFFAOYSA-N
93583,114.5,QKXWKAIGVBVCPM-UHFFFAOYSA-N
36339,67.0,NPUKDXXFDDZOKR-UHFFFAOYSA-N
135398740,250.0,IRSCQMHQWWYFCW-UHFFFAOYSA-N
4100,213.5,FLOSMHQXBMRNHR-UHFFFAOYSA-N
6604200,263.0,NXFQHRVNIOXGAQ-YCRREMRBSA-N
4130,35.5,RLBIQVVOMOPOHC-UHFFFAOYSA-N
33360,71.0,IRCMYGHHKLLGHV-UHFFFAOYSA-N
3394,110.5,SYTBZMRGLBWNTM-UHFFFAOYSA-N
2082,209.0,HXHWSAZORRCQMX-UHFFFAOYSA-N
13763145,222.0,WKLCYOHFTPREOW-UHFFFAOYSA-N
6670,180.0,GWIAAIUASRVOIA-UHFFFAOYSA-N
5509,156.0,UPSPUYADGBWSHF-UHFFFAOYSA-N
3059,215.5,HUPFGZXOMWLGNK-UHFFFAOYSA-N
4011,93.0,QSLMDECMDJKHMQ-UHFFFAOYSA-N
6294,109.5,AHJKRLASYNVKDZ-UHFFFAOYSA-N
3019,330.5,GDLBFKVLRPITMI-UHFFFAOYSA-N
11852,229.5,SVHOVVJFOWGYJO-UHFFFAOYSA-N
5359,124.3,MDKGKXOCJGEUJW-UHFFFAOYSA-N
2554,190.2,FFGPTBGBLSHEPO-UHFFFAOYSA-N
3371,133.5,LPEPZBJOKDYZAD-UHFFFAOYSA-N
5569,49.0,ZSDSQXJSNMTJDA-UHFFFAOYSA-N
5584,45.0,ZSCDBOWYZJWBIY-UHFFFAOYSA-N
3345,87.5,PJMPHNIQZUBGLI-UHFFFAOYSA-N
9154,107.8,GVEPBJHOBDJJJI-UHFFFAOYSA-N
28780,140.0,RIOXQFHNBCKOKP-UHFFFAOYSA-N
5355,178.0,BGRJTUBHPOOWDU-UHFFFAOYSA-N
65394,112.0,IDKAXRLETRCXKS-UHFFFAOYSA-N
34586,163.0,YCIYTXRUZSDMRZ-UHFFFAOYSA-N
3295,189.0,OUZWUKMCLIBBOG-UHFFFAOYSA-N
34469,124.0,RSVPPPHXAASNOL-UHFFFAOYSA-N
3114,94.75,UVTNFZQICZKOEM-UHFFFAOYSA-N
5330,182.5,VLYWMPOKSSWJAL-UHFFFAOYSA-N
21330,120.0,AMEKQAFGQBKLKX-UHFFFAOYSA-N
5343,243.0,YZMCKZRAOLZXAZ-UHFFFAOYSA-N
6292,120.0,JEYCTXHKTXCGPB-UHFFFAOYSA-N
4506,225.0,KJONHKAYOJNZEC-UHFFFAOYSA-N
5322,166.5,SIBQAECNSSQUOD-UHFFFAOYSA-N
51081,271.0,FHFYDNQZQSQIAI-UHFFFAOYSA-N
6919009,271.0,FHFYDNQZQSQIAI-UHFFFAOYSA-N
29393,141.0,UNAHYJYOSSSJHH-UHFFFAOYSA-N
3964,109.5,XJGVXQDUIWGIRW-UHFFFAOYSA-N
2268,73.0,CJJOSEISRRTUQB-UHFFFAOYSA-N
4030,288.5,OPXLLQIJSORQAM-UHFFFAOYSA-N
2265,243.5,LMEKQMALGUDUQG-UHFFFAOYSA-N
40476,83.0,KQBFUDNJKCZEDQ-UHFFFAOYSA-N
11714234,104.0,JZPKLLLUDLHCEL-UHFFFAOYSA-N
6001,122.5,ARSRBNBHOADGJU-UHFFFAOYSA-N
153985,188.0,SWBHWUYHHJCADA-UHFFFAOYSA-N
2720,350.0,JBMKAUGHUNFTOL-UHFFFAOYSA-N
667467,97.5,WSPOMRSOLSGNFJ-AUWJEWJLSA-N
13763149,242.5,BGNCCUHEGHNNAP-UHFFFAOYSA-N
6035168,73.0,BZMIHNKNQJJVRO-JZJYNLBNSA-N
5401,273.0,VCKUSRYTPJJLNI-UHFFFAOYSA-N
2833,156.0,IAKHMKGGTNLKSZ-UHFFFAOYSA-N
9142,274.0,CSHWQDPOILHKBI-UHFFFAOYSA-N
9128,177.5,TXVHTIQJNYSSKO-UHFFFAOYSA-N
8289,50.5,XZZNDPSIHUTMOC-UHFFFAOYSA-N
5452,73.0,KLBQZWRITKRQQV-UHFFFAOYSA-N
4121,225.0,CESYKOGBSMNBPD-UHFFFAOYSA-N
56160,181.0,NSWAMPCUPHPTTC-UHFFFAOYSA-N
54676228,199.0,QYSPLQLAKJAUJT-UHFFFAOYSA-N
2662,158.0,RZEKVGVHFLEQIL-UHFFFAOYSA-N
54676038,290.0,DOBMPNYZJYQDGZ-UHFFFAOYSA-N
54677470,254.0,ZRVUJXDFFKFLMG-UHFFFAOYSA-N
34633,156.5,FUBVWMNBEHXPSU-UHFFFAOYSA-N
9115,437.3,VPUGDVKSAQVFFS-UHFFFAOYSA-N
5280754,149.5,PMATZTZNYRCHOR-IMVLJIQESA-N
8010,32.0,CUONGYYJJVDODC-UHFFFAOYSA-N
6213,109.0,HHVIBTZHLRERCL-UHFFFAOYSA-N
9732,48.0,RHMPLDJJXGPMEX-UHFFFAOYSA-N
445354,63.5,FPIPGXGPPPQFEQ-OVSJKPMPSA-N
4650,115.7,AZQWKYJCGOJGHM-UHFFFAOYSA-N
6488,118.0,OPNPQXLQERQBBV-UHFFFAOYSA-N
7933,32.6,HORNXRXVQWOLPJ-UHFFFAOYSA-N
3225,144.0,GXEKYRXVRROBEV-UHFFFAOYSA-N
12150,66.5,LKVFCSWBKOVHAH-UHFFFAOYSA-N
12760,253.0,FFYTTYVSDVWNMY-UHFFFAOYSA-N
3950,89.0,GQYIWUVLTXOXAJ-UHFFFAOYSA-N
2723,115.0,OSDLLIBGSJNGJE-UHFFFAOYSA-N
3090,138.5,IBXPYPUJPLLOIN-UHFFFAOYSA-N
12086,112.5,ZQVKTHRQIXSMGY-UHFFFAOYSA-N
98487,134.0,VKPLPDIMEREJJF-UHFFFAOYSA-N
10894,93.5,VSMDINRNYYEDRN-UHFFFAOYSA-N
88631,106.5,JFKUBRAOUZEZSL-UHFFFAOYSA-N
26951,60.0,NTAFJUSDNOSFFY-UHFFFAOYSA-N
17040,79.5,WCJYTPVNMWIZCG-UHFFFAOYSA-N
71815,76.0,KPQZUUQMTUIKBP-UHFFFAOYSA-N
14306,68.0,FVVXWRGARUACNW-UHFFFAOYSA-N
19588,31.5,DIRFUJHNVNOBMY-UHFFFAOYSA-N
21322,140.0,WDRGQGLIUAMOOC-UHFFFAOYSA-N
667490,313.0,GLVAUDGFNGKCSF-UHFFFAOYSA-N
92452,226.5,CDACFMJJRHUMNA-UHFFFAOYSA-N
68484,51.5,ONWPLBKWMAUFGZ-UHFFFAOYSA-N
22206,178.0,FZXISNSWEXTPMF-UHFFFAOYSA-N
6433,76.0,LKACJLUUJRMGFK-UHFFFAOYSA-N
4928,91.5,ISEUFVQQFVOBCY-UHFFFAOYSA-N
39722,46.0,SCCDDNKJYDZXMM-UHFFFAOYSA-N
2708,65.0,JCKYGMPEJWAADB-UHFFFAOYSA-N
43359,33.0,QTDRLOKFLJJHTG-UHFFFAOYSA-N
91677,67.65,OQZCSNDVOWYALR-UHFFFAOYSA-N
54745,59.0,OLZQTUCTGLHFTQ-UHFFFAOYSA-N
2719,87.0,WHTVZRBIWZFKQO-UHFFFAOYSA-N
610479,207.25,YEZNLOUZAIOMLT-UHFFFAOYSA-N
4560140,108.25,XGWIJUOSCAQSSV-UHFFFAOYSA-N
616765,165.5,RMOGWMIKYWRTKW-UHFFFAOYSA-N
2663,111.0,JOATXPAWOHTVSZ-UHFFFAOYSA-N
34140,71.0,ZRWRPGGXCSSBAO-UHFFFAOYSA-N
17168,52.5,OTKXWJHPGBRXCR-UHFFFAOYSA-N
71482,89.0,VNKBTWQZTQIWDV-UHFFFAOYSA-N
24743,120.0,WZJZMXBKUWKXTQ-UHFFFAOYSA-N
3718,213.5,RJMIEHBSYVWVIN-UHFFFAOYSA-N
135433881,204.0,VBHLKZHSCMQLTI-UHFFFAOYSA-N
93422,182.0,IQGKIPDJXCAMSM-UHFFFAOYSA-N
12894,193.0,CYFLXLSBHQBMFT-UHFFFAOYSA-N
5284462,96.3333333333,UBCKGWBNUIFUST-YHYXMXQVSA-N
29732,90.0,CHNUNORXWHYHNE-UHFFFAOYSA-N
5391,120.0,SEQDDYPDSLOBDC-UHFFFAOYSA-N
135398737,183.5,QZUDBNBUXVUHMW-UHFFFAOYSA-N
4890,145.5,MWQCHHACWWAQLJ-UHFFFAOYSA-N
54678504,172.0,ULSLJYXHZDTLQK-UHFFFAOYSA-N
6451138,107.0,USSIUIGPBLPCDF-JMIUGGIZSA-N
4594,156.0,SUBDBMMJDZJVOS-UHFFFAOYSA-N
53518,84.25,OSUHJPCHFDQAIT-UHFFFAOYSA-N
91741,203.5,RGNPBRKPHBKNKX-UHFFFAOYSA-N
86287521,196.5,XTFNPKDYCLFGPV-OMCISZLKSA-N
86173,76.0,BQYJATMQXGBDHF-UHFFFAOYSA-N
18771,225.0,PYZSVQVRHDXQSL-UHFFFAOYSA-N
2794,211.0,WDQPAMHFFCXSNU-UHFFFAOYSA-N
8119,-37.0,ZSIQJIWKELUFRJ-UHFFFAOYSA-N
11675,100.7,OMMLUKLXGSRPHK-UHFFFAOYSA-N
31246,-33.0,HCFAJYNVAYBARA-UHFFFAOYSA-N
2130,180.0,DKNWSYNQZKUICI-UHFFFAOYSA-N
10535,67.0,ACEYAMOAGUDVAQ-UHFFFAOYSA-N
135404161,245.5,JGUQDUKBUKFFRO-CIIODKQPSA-N
10349,117.5,WXUAQHNMJWJLTG-UHFFFAOYSA-N
13849,52.3,WQEPLUUGTLDZJY-UHFFFAOYSA-N
11163,215.0,YMAWOPBAYDPSLA-UHFFFAOYSA-N
1548897,215.0,YMAWOPBAYDPSLA-UHFFFAOYSA-N
16554,138.0,DQZCVNGCTZLGAQ-UHFFFAOYSA-N
10465,61.3,KEMQGTRYUADPNZ-UHFFFAOYSA-N
5356793,301.0,TXXHDPDFNKHHGW-ZPUQHVIOSA-N
139057051,68.8,QIQXTHQIDYTFRH-UHFFFAOYSA-N
5281,68.8,QIQXTHQIDYTFRH-UHFFFAOYSA-N
11439,126.5,KZNICNPSHKQLFF-UHFFFAOYSA-N
6448,29.0,KGEKLUUHTZCSIP-UHFFFAOYSA-N
10458,111.0,DXNCZXXFRKPEPY-UHFFFAOYSA-N
6994,38.0,XPNGNIFUDRPBFJ-UHFFFAOYSA-N
8861,121.5,VHNQIURBCCNWDN-UHFFFAOYSA-N
65040,270.0,LRSASMSXMSNRBT-UHFFFAOYSA-N
7042,140.0,XQZYPMVTSDWCCE-UHFFFAOYSA-N
4807,56.5,ZWLUXSQADUDCSB-UHFFFAOYSA-N
20266,50.0,PRBORDFJHHAISJ-UHFFFAOYSA-N
4775,52.0,OBKXEAXTFZPCHS-UHFFFAOYSA-N
681,128.0,VYFYYTLLBUKUHU-UHFFFAOYSA-N
12107,105.5,ZTHRQJQJODGZHV-UHFFFAOYSA-N
12073,165.0,OPVAJFQBSDUNQA-UHFFFAOYSA-N
11897,90.0,BKYWPNROPGQIFZ-UHFFFAOYSA-N
11892,132.0,XZRHNAFEYMSXRG-UHFFFAOYSA-N
11915,66.0,FAQJJMHZNSSFSM-UHFFFAOYSA-N
15875,219.0,GYLKKXHEIIFTJH-UHFFFAOYSA-N
6738,165.5,WHSXTWFYRGOBGO-UHFFFAOYSA-N
11279,173.0,HCJMNOSIAGSZBM-UHFFFAOYSA-N
560193,43.0,LESVOLZBIFDZGS-UHFFFAOYSA-N
16133,60.5,XQACWEBGSZBLRG-UHFFFAOYSA-N
1066,228.5,GJAWHXHKYYXBSV-UHFFFAOYSA-N
1150,118.0,APJYDQYYACXCRM-UHFFFAOYSA-N
12038,44.0,MWAYRGBWOVHDDZ-UHFFFAOYSA-N
11812,244.5,WVDGHGISNBRCAO-UHFFFAOYSA-N
30976,302.0,MSSXOMSJDRHRMC-UHFFFAOYSA-N
84102,159.0,QHLFJSMAWAWVRU-UHFFFAOYSA-N
32597,110.5,YPCALTGLHFLNGA-UHFFFAOYSA-N
4062,150.5,INWLQCZOYSRPNW-UHFFFAOYSA-N
7038,42.0,GCSHUYKULREZSJ-UHFFFAOYSA-N
135438605,41.0,GGWHBJGBERXSLL-NBVRZTHBSA-N
74098,51.0,YWYHGNUFMPSTTR-UHFFFAOYSA-N
73669,42.8,IBZHOAONZVJLOB-UHFFFAOYSA-N
16231,241.0,XSDQTOBWRPYKKA-UHFFFAOYSA-N
74417,133.0,MBAIEZXRGAOPKH-UHFFFAOYSA-N
3332,160.5,QRZAKQDHEVVFRX-UHFFFAOYSA-N
346066,89.0,MISFQCBPASYYGV-UHFFFAOYSA-N
86296,132.8,CIFWZNRJIBNXRE-UHFFFAOYSA-N
91739,274.0,FFSSWMQPCJRCRV-UHFFFAOYSA-N
6721,175.5,IXHMHWIBCIYOAZ-UHFFFAOYSA-N
3783,103.0,BMUKKTUHUDJSNZ-UHFFFAOYSA-N
408120,192.5,FQXXSQDCDRQNQE-UHFFFAOYSA-N
17776,26.0,RDJTWDKSYLLHRW-UHFFFAOYSA-N
2200,120.0,REYFJDPCWQRWAA-UHFFFAOYSA-N
5593,96.5,BGDKAVGWHJFAGW-UHFFFAOYSA-N
3308,146.5,NNYBQONXHNTVIJ-UHFFFAOYSA-N
16987,146.5,SKKUAUZTZZRYPW-UHFFFAOYSA-N
38687,120.0,OOLBCHYXZDXLDS-UHFFFAOYSA-N
2581,197.5,PUXBGTOOZJQSKH-UHFFFAOYSA-N
2950,193.0,QBPFLULOKWLNNW-UHFFFAOYSA-N
4539,227.5,OGJPXUAPXNRGGI-UHFFFAOYSA-N
54739,221.0,CABMTIJINOIHOD-UHFFFAOYSA-N
3229,222.0,IDYZIJYBMGIQMJ-UHFFFAOYSA-N
3735,155.2,OIRFJRBSRORBCM-UHFFFAOYSA-N
55492,300.0,RUXPNBWPIRDVTH-UHFFFAOYSA-N
3948,239.75,ZEKZLJVOYLTDKK-UHFFFAOYSA-N
71188,220.0,SPFYMRJSYKOXGV-UHFFFAOYSA-N
4614,160.75,OFPXSFXSNFPTHF-UHFFFAOYSA-N
237296,120.0,WUBNJKMFYXGQDB-UHFFFAOYSA-N
5280445,329.5,IQPNAANSBPBGFQ-UHFFFAOYSA-N
47491,176.0,VJYIFXVZLXQVHO-UHFFFAOYSA-N
5280343,316.5,REFJWTPEDVJJIY-UHFFFAOYSA-N
2471,230.5,MAEIEVLCKWDQJH-UHFFFAOYSA-N
3474,169.5,GWOFUCIGLDBNKM-UHFFFAOYSA-N
2733526,97.0,NKANXQFJJICGDU-QPLCGJKRSA-N
4192,159.0,DDLIGBOFAVUZHB-UHFFFAOYSA-N
4893,279.0,IENZQIKPVFGBNW-UHFFFAOYSA-N
3702,161.0,NDDAHWYSQHTHNT-UHFFFAOYSA-N
73281,142.0,RTCOGUMHFFWOJV-UHFFFAOYSA-N
91625,118.0,IZFZCMFMJKDHJZ-UHFFFAOYSA-N
320761,260.0,WHGYBXFWUBPSRW-UHFFFAOYSA-N
3739,307.0,FFINMCNLQNTKLU-UHFFFAOYSA-N
8182,-9.6,SNRUBQQJIBEYMU-UHFFFAOYSA-N
12389,5.8,BGHCVCJVXZWKCC-UHFFFAOYSA-N
11641,-137.8,INLLPKCGLOXCIV-UHFFFAOYSA-N
8023,-115.8,FJKIXWOMBXYWOQ-UHFFFAOYSA-N
3039,-60.0,OEBRKCOSUFCWJD-UHFFFAOYSA-N
9570290,6.1,ATROHALUCMTWTB-WYMLVPIESA-N
30479,126.0,FOXFZRUHNHCZPX-UHFFFAOYSA-N
34526,15.0,QHOQHJPRIBSPCY-UHFFFAOYSA-N
39985,40.0,BACHBFVBHLGWSL-UHFFFAOYSA-N
52999,162.0,RSMUVYRMZCOLBH-UHFFFAOYSA-N
7368,-29.1,GETTZEONDQJALK-UHFFFAOYSA-N
674,-92.2,ROSDSFDQCJNGOL-UHFFFAOYSA-N
6421,57.5,YNJBWRMUSHSURL-UHFFFAOYSA-N
23223116,57.5,YNJBWRMUSHSURL-UHFFFAOYSA-N
7523,-63.1,NRGGMCIBEHEAIL-UHFFFAOYSA-N
7937,-6.1,OISVCGZHLKNMSJ-UHFFFAOYSA-N
31593,189.0,CULUWZNBISUWAS-UHFFFAOYSA-N
31420,268.0,FBMQNRKSAWNXBT-UHFFFAOYSA-N
17885,242.0,TUXJTJITXCHUEL-UHFFFAOYSA-N
17886,161.0,FOQABOMYTOFLPZ-UHFFFAOYSA-N
19590,192.0,NBEXAEYARUBYDV-UHFFFAOYSA-N
21201,156.0,BBFRYSKTTHYWQZ-UHFFFAOYSA-N
23139,157.0,UHWBGWWOTKVSDD-UHFFFAOYSA-N
93552,220.0,MNZMMCVIXORAQL-UHFFFAOYSA-N
8369,161.5,XPCTZQVDEJYUGT-UHFFFAOYSA-N
153311,59.0,STECJAGHUSJQJN-MKXJHAPZSA-N
5879,181.5,QGXBDMJGAMFCBF-HLUDHZFRSA-N
5881,140.5,FMGSKLZLMKYGDP-USOAJAOKSA-N
751,145.0,MNQZXJOMYWMBOU-UHFFFAOYSA-N
6268,149.0,NJRXVEJTAYWCQJ-UHFFFAOYSA-N
6270,140.0,FSWXOANXOQPCFF-UHFFFAOYSA-N
6338,-153.7,BZHJMEDXRYGGRV-UHFFFAOYSA-N
6339,-160.5,XUCNUKMRBVNAPB-UHFFFAOYSA-N
6430,-99.4,RFCAUADVODFSLZ-UHFFFAOYSA-N
6432,-147.6,QYSGYZVSCZSLHT-UHFFFAOYSA-N
6555,-119.0,HLVFKOKELQSXIQ-UHFFFAOYSA-N
6556,-159.9,QWTDNUCVQCZILF-UHFFFAOYSA-N
398,-91.3,FGLBSLMDCBOPQK-UHFFFAOYSA-N
6622,131.0,LLBKEUTWJFQRJU-UHFFFAOYSA-N
6651,158.25,RBNWAMSGVWEHFP-UHFFFAOYSA-N
6824,103.0,KLCDQSGLLRINHY-UHFFFAOYSA-N
3623,99.5,ZTVIKZXZYLEVOL-UHFFFAOYSA-N
892,237.25,CDAISMWEOUEBRE-UHFFFAOYSA-N
6953,83.0,HJRJRUMKQCMYDL-UHFFFAOYSA-N
6961,276.0,CYIDZMCFTVVTJO-UHFFFAOYSA-N
638024,131.5,MXXWOMGUGJBKIW-YPCIICBESA-N
7280,6.0,WBEJYOJJBDISQU-UHFFFAOYSA-N
7289,-4.0,DEWLEGDTCGBNGU-UHFFFAOYSA-N
7367,-5.0,XEMRAKSQROQPBR-UHFFFAOYSA-N
14925,166.0,KQTIIICEAUMSDG-UHFFFAOYSA-N
7657,3.6,MHDVGSVTJDSBDK-UHFFFAOYSA-N
736715,225.0,LOIYMIARKYCTBW-OWOJBTEDSA-N
7770,-95.2,HUAZGNHGCJGYNP-UHFFFAOYSA-N
7892,-153.6,AFABGHUZZDYHJO-UHFFFAOYSA-N
1549517,78.0,HTKFORQRBXIQHD-UHFFFAOYSA-N
8024,-101.0,QYKIQEUNHZKYBP-UHFFFAOYSA-N
5565,12.0,VILCJCGEZXAXTO-UHFFFAOYSA-N
8197,-30.0,FAGUFWYHJQFNRV-UHFFFAOYSA-N
8262,125.8,CESKLHVYGRFMFP-UHFFFAOYSA-N
8263,-40.1,BCCOBQSFUDVTJQ-UHFFFAOYSA-N
5324289,193.0,FQXXSQDCDRQNQE-VMDGZTHMSA-N
8385,94.5,CVYZVNVPQRKDLW-UHFFFAOYSA-N
5646,204.0,CUCUKLJLRRAKFN-UHFFFAOYSA-N
31337,214.0,OLQJQHSAWMFDJE-UHFFFAOYSA-N
86308142,145.0,DEXMFYZAHXMZNM-UHFFFAOYSA-N
8564,138.0,DEXMFYZAHXMZNM-UHFFFAOYSA-N
8955,192.0,ORNBQBCIOKFOEO-QGVNFLHTSA-N
9706,-34.0,GOYDNIKZWGIXJT-UHFFFAOYSA-N
222154,221.0,MYEJFUXQJGHEQK-OWBILYANSA-N
10427,98.0,OPUAWDUYWRUIIL-UHFFFAOYSA-N
10486,-26.0,NBRKLOOSMBRFMH-UHFFFAOYSA-N
